	id	text	user.favourites_count	user.id	lang	user.followers_count	user.verified	truncated
4048	593901720440299520	@bbc @ukip who is that moronic communist presenting this debate with her left wing idiotic interjections!? 	993.0	778410144	en	177	False	False
4049	593901720285147138	@jimforscotland what bluff? there was no bluff. snp offer deal to keep tories out labour reject it and ignore scots voters #redtoriesout 	2386.0	1337151654	en	650	False	False
4050	593901721501487104	@marinahyde had me giggling as always! i'm watching catchup so i've seen needy dave, now with pig headed doofus ed, can't wait for el clegg! 	226.0	479149918	en	8	False	False
4051	593901722604539904	imagine if farage ever became the prime minister and i had to bum him to death to stop him eating all your babies. 	6773.0	133875607	en	1479	False	False
4052	593901723397263361	time to see what farage has to say #asknigelfarage 	682.0	130997210	en	1192	False	False
4053	593901723321765888	mr miliband must accept the possibility of a hung parliament, to do the opposite is blinkered imo #bbcqt 	1731.0	405182869	en	554	False	False
4054	593901724332613632	have to be honest nigel farage is doing well on bbc tv @ukip @labour @conservatives @libdems 	156.0	2800175348	en	9991	False	False
4055	593901724437450753	@mikef45 @gary_bainbridge no? he seemed to suggest the people voting snp wee somehow irrelevent. if i picked him up wrongly i apologise. 	27857.0	1252764073	en	1393	False	False
4056	593901723569266690	just a reminder of the tory past #asknigelfarage 	2333.0	87915644	en	273	False	False
4057	593901725708345344	@carlgardner i think it’s dawning on the snp they have zero bargaining power. 	375.0	515356276	en	812	False	False
4058	593901728124264448	did she sign the telegraph 5000 businesspeople letter earlier in the week. 	241.0	431068413	en	620	False	False
4059	593901728178806784	watch the movie free: tory lane... 	0.0	3003287007	en	20876	False	False
4060	593901731764957184	@notaproudscot @daviemc10 they're national parties. we're a nation. it's hardly our fault snp decline to represent swathes of the nation 	348.0	986552472	en	329	False	False
4061	593901732100501505	@timothy_stanley changed the settings on my iplayer. farage should have been on nationwide at 9.30 @bbcscotland @bbcone #asknigelfarage 	41.0	45351632	en	59	False	False
4062	593901732608012288	i'm at a loss as to why nigel farage is getting so much airtime. surely we should be discussing the loss of sandy toksvig from the news quiz 	0.0	351592880	en	5	False	False
4063	593901733094522880	everything about ed miliband makes me laugh, i just can't take him seriously 😄 	5994.0	529552928	en	560	False	False
4064	593901733513920513	lady emails me for my views and gets angry that she does not want to know what ukip thinks. ok... 	42.0	1917155592	en	266	False	False
4065	593901733673377792	@steveflem snp cost that ???? 	13207.0	544976546	en	324	False	False
4066	593901733602041856	you have to put farage in the commons even if you support another party. he will keep them honest! #souththanet 	3912.0	411763307	en	1632	False	False
4067	593901734084358144	@chiller that lab voted for austerity thing is snp dissembling. ifs have shown that lab would spend more and cut less than tories and snp. 	4095.0	450077730	en	515	False	False
4068	593901741717983232	from what i'm hearing, turns out there was a tory plant on #bbcqt i can understand aligned voters, but members/activists? wrong! 	3.0	1616072310	en	115	False	False
4069	593901744372998145	#ge2015 	2209.0	278964130	und	256	False	False
4070	593901745421623296	i bet miliband would be good at squash #bbcqt 	0.0	3225389207	en	0	False	False
4071	593901865764573184	a una semana de las elecciones británicas, cameron y miliband apelan a los indecisos 	678.0	60380487	es	4322	False	False
4072	593901865768787968	@southcoastbloke @politicspunked @jamesmelville oh right..so more than half of scots are aligned with the tories yet no tories in scotland. 	1291.0	55881918	en	723	False	False
4073	593901865978470400	@louisemensch your obsession with ukip is getting tedious don't give labour a free pass 	11790.0	1367921624	en	254	False	False
4074	593901866284621824	"it was called efta before we joined the ""common market"", now look at the mess :( "	4829.0	266505722	en	1063	False	False
4075	593901868318875648	"farage on about ""up and downs of [his] health condition"". he's a manic/depressive, amongst other things.. #election2015 "	25.0	405194953	en	1862	False	False
4076	593901868990013440	#isitok for paxman to give thoughts on nigel farage? 	55.0	22671752	en	26	False	False
4077	593901870009180161	oh good god. not a single independent thought between them. 	132.0	25260031	en	1057	False	False
4078	593901871380754433	@mish07catlady ....... and cameron/milliband doesn't ? 	1580.0	289828399	en	138	False	False
4079	593901871296839680	"ed is basically blackmailing us into voting #labour ""or else"". scots don't like blackmail... #snp #ge15 #votesnp "	5691.0	34692284	en	1630	False	False
4080	593901873310113792	literally my whole family is voting ukip except my dad who's voting tory 😱 	19210.0	127322868	en	721	False	False
4081	593901873393999872	"my friend on farage: ""well, when he fails in politics, he could be a comedian...he's only slightly more offensive than frankie boyle..."" "	63.0	3092517245	en	40	False	False
4082	593901874010562561	cameron and miliband are going to look like such tits when they realise they have to form a coalition to govern. #ge2015 	1306.0	27241881	en	3724	False	False
4083	593901875046547456	@gavinturnbull91 don't vote labour then. you are going in a one policy scenario when snp have failed scotland on many policies. 	430.0	199223593	en	188	False	False
4084	593901875767975936	@burdynumnum nope. saying i'm anti-snp. just like i'm anti-tories too. how many votes they get doesn't change anything. 	2076.0	332333811	en	220	False	False
4085	593901877114368001	hope @ukip don't kick out #lidl and #aldi or we will all be visiting soup kitchens in #blaenaugwent #affordability 	27.0	2953874571	en	70	False	False
4086	593901879786119169	@labour52rose @dundee_dee @georgeaylett ed milliband said he would be tougher than thatcher and has betrayed the tu members. tory bastard. 	334.0	570892627	en	313	False	False
4087	593901880100683778	all fellow #ukip supporters give me a follow. i follow all back #bbcqt #asknigelfarage #ge2015 	126.0	3117674405	en	4942	False	False
4088	593901880633352192	#riplabour 	5904.0	2784477327	und	557	False	False
4089	593901882269106176	ukip have pledged to lower retirement age so people can access their pension earlier 	1461.0	1868678738	en	14104	False	False
4090	593901882982191104	@d_nielwoodhouse he's like boris johnson people only like him cod he's fucking weird and think ukip are different like they be 	2321.0	484907131	en	338	False	False
4091	593901883409989633	#asknigelfarage #asknigel #ukip #askfarage #bbcqt that guy who asked question on #nhs is a moron. 	9227.0	3051725225	en	1302	False	False
4092	593901883405766656	seriously @agendaitv the brand/miliband interview was cringeworthy and damaging to both. please @tombradby don't be sycophantic #theagenda 	56864.0	149647740	en	2211	False	False
4093	593901885968543744	was his brother in the audience per chance? 	23.0	426557882	en	51	False	False
4094	593901890448039938	"haha, ""miliband slipped on cameron's sweat"" "	238.0	307543863	en	38	False	False
4095	593901891639193600	don't think miliband is turning back on scot, the opposite, forcing snp hand, you want power, only way is with tories not lab. 	21.0	19233647	en	594	False	False
4096	593901893023305728	.@johnmcternan as soon as tories and labour push through trident renewal it's the no voters who'll be asking nicola for #infyref2 	81.0	72847994	en	167	False	False
4097	593901892993994755	"only on a ukip programme do they feel the need to announce 1/4 of the audience is ukip. still the ""bias bbc"" bullshit is spouted #askfarage "	4.0	267356316	en	694	False	False
4098	593901893421801473	@nigel_farage @ukip where's the cash coming from for your @nhsengland investment promises? #fairytales 	168.0	251817604	en	463	False	False
4099	593901893207912449	yes, all britain needs you to hold firm, even if #labour have to ditch miliband for a deal to kick out the tories 	1830.0	66649874	en	3589	False	False
4100	593901893879013376	has miliband just done a kinnock on the beach, a brown with a live mic? #politicalsuicide 	52.0	195012248	en	229	False	False
4101	593901894378070017	@joegirl80 the north of england didn't vote for a tory government either but we have been stuck with it too 😔 	151.0	301059533	en	342	False	False
4102	593901900052996096	@joan_sturgeon @lilaclily4 @thesnp .i think this proves labour will, again, do anything for power. they will deal though if snp hold balance 	14044.0	2506656725	en	2435	False	False
4103	593901900510167040	eds clearly been told to interact with the public and treat them like an actual person unlike the other parties do, except ukip #bbcqt 	53.0	234543333	en	284	False	False
4104	593901900430467072	@paris_waller @chloeleibo @liamthehobbit wtf... ukip? really? 	5443.0	83656980	en	2221	False	False
4105	593901901269377026	@gwfitzpatrick @irvinewelsh may be the outcome but tory tactic is to divide opposition &amp; then claim illegitimacy = seize power now=-scary 	300.0	1208472859	en	87	False	False
4106	593901901218852864	@ampp3d farage is wrong about x. for all values of x. 	5.0	17752730	en	167	False	False
4107	593901901663592448	@uncivil_s but would it be easier with formal deal with snp? 	4095.0	450077730	en	515	False	False
4108	593901902649290752	#farage is politely destroying every narky, myth-ridden question that's put his way! #voteukip #nigelfarage #thanet #thanetsouth 	890.0	1697215020	en	751	False	False
4109	593901904377315328	@jimforscotland face it jim, labour is out of touch with the people. you should try and change instead of looking for a scapegoat in the snp 	2177.0	1694728651	en	184	False	False
4110	593901904821878785	good on farage for defending the nhs. 	27.0	15589307	en	34353	False	False
4111	593901905040015363	he could only do that with a majority 	30725.0	284566108	en	2838	False	False
4112	593901905534816257	the snp giving unqualified backing to a labour queen's speech is as big a political mistake as trying to keep the pound in the #indyref 	184.0	48585561	en	617	False	False
4113	593901905614635008	@ukip @bbcqt @nigel_farage most of #africa's stolen money comes back via #uk banks benefitting uk tax payer uk protectorates manx jersey bvi 	1379.0	1251775237	en	448	False	False
4114	593901906122153984	my favourite bit about the whole #askleanne debate was hearing her slam the tories! 😂👏 #plaid15 @plaid_cymru @leannewood 	137.0	103930421	en	2478	False	False
4115	593901907317522432	farage has just explained that europe has different countries. wow. just wow. 	1645.0	15425418	en	530	False	False
4116	593901907455778818	#abvote find our analysis and comments on best candidate to defeat tories in 60+ ridings: tell your friends &amp; family 	63.0	37460255	en	1066	False	False
4117	593901908173139968	he won't debate directly with ed but happy to host this bigoted, dangerous man ... 	427.0	2961977583	en	22	False	False
4118	593901908747759616	vote tory you know it makes sense, 	1780.0	213283823	en	12028	False	False
4119	593901909569843200	@paulwhitelaw @alasdair_cm as their manifestos are similar enough, a min labour govt don't need a deal to have snp vote with them. 	644.0	423437151	en	1039	False	False
4120	593901910970769408	@mnshpjrase there are to be no deals with the snp. but he wld do them with lib dems, i bet! 	1355.0	48778390	en	352	False	False
4121	593901911675432960	@swanfake nick clegg is not coming to tea! 	224.0	37632713	en	888	False	False
4122	593901911943880704	@solmanofficial so ur worth £30+ mil, own x homes, married an heiress + can't see why u should pay a bit more tax? tory values in action 	51.0	241959202	en	177	False	False
4123	593901912099037185	wales has fewer gps per capita than any other country in europe. shush, farage. #askfarage 	556.0	71902634	en	172	False	False
4124	593901914107944960	#toryburch #auction tory burch 16k gold plated kinsley large logo hoop earrings 	0.0	1851425833	en	5	False	False
4125	593901914703732738	@durremt @bbcnewsnight @bbcgen2015 .. you are another naive muslim who believes everything the media and the tories about islam. 	78.0	250364097	en	46	False	False
4126	593901915307651072	@cunnifa @nicolasturgeon snp send mps to wm, ergo, they are a wm party. 	14802.0	208644651	en	867	False	False
4127	593901915873943554	"the ""leftie"" audience questions are shit. small horizons, easily engulfed by the incoherent many-armed monster of farage's rhetoric "	27510.0	13184602	en	1770	False	False
4128	593901916012285952	@alexcartwrighto @indiscolady @pd3v1ne @rich_falconer @jimforscotland @snp they feel conned 	658.0	2236585512	en	1505	False	False
4129	593901916620480512	@gotburtonsuits ukip and tories are the only two parties who refuse to back the test vets 	0.0	85368735	en	73960	False	False
4130	593901916893093888	so, ed miliband won't be the prime minister because he won't make a deal with the snp. bad move for him that. 	3017.0	446044578	en	482	False	False
4131	593901916913934336	#toryburch #auction tory burch metallic logo belt black size xxs #12145039 	0.0	1851425833	en	5	False	False
4132	593901917056696320	@jamesadshead94 very simply, david milliband was put forward first, meanwhile, tuc decided they could more easily manipulate @ed_miliband ! 	182.0	609539627	en	496	False	False
4133	593901917882974209	@erikgeddes @wingsscotland spoke to an ardent tory who's thinking about voting snp. he's still against indy but i'm still shocked! 	706.0	352887060	en	112	False	False
4134	593901919606808576	farage is holding his own against this audience. performing much better than in the multi-participant debates. 	807.0	14085367	en	1194	False	False
4135	593901919661260800	#toryburch #auction tory burch 100% silk tunic blouse **luxury classic** black piping size 2 	0.0	1851425833	en	5	False	False
4136	593901919938203649	@mattdowneympd i agree! just saying that ukip are all about 'protecting british interest/industry', but would destroy an entire industry 	22.0	19351066	en	416	False	False
4137	593901920437280768	more people in the country = more people paying taxes for the nhs #farage 	235.0	37981555	en	335	False	False
4138	593901920923820032	@jesuiszionist other alternative is the tories, who have closed the independent living fund for disabled people &amp; target most vulnerable. 	1269.0	67368370	en	11040	False	False
4139	593901921385246721	@zen_arcade_ @killswitchfish won't be enough &amp; basically nothing will pass without an snp backing unless we get a thrilling labcon coalition 	16313.0	95030641	en	870	False	False
4140	593901924140883969	some people will clap any question that goes against farage despite the fact he's completely realistic &amp; talking sense 	1517.0	541824742	en	490	False	False
4141	593901926879764480	@bbcqt miliband often says ' that ain't gonna happen ' if he becomes pm i hope he learns to speak the queens english? grammar criminal. 	79.0	1527019356	en	126	False	False
4142	593901927588564992	@_philforever ...100% increase in public sector net debt when including gordon brown into the equation pre-tory 	4891.0	442203703	en	812	False	False
4143	593901928100319232	@nicolasturgeon ed miliband has just cleared the way for snp domination in scotland. #cheerslabour 	1.0	2804461400	en	32	False	False
4144	593901928515514368	miliband stumbles, cameron dodges 	0.0	540019229	en	22	False	False
4145	593901929580855297	@thehappyslapper @mancman10 @tenacioustory ukip will have 2 seats max - i shouldn't worry too much. 	511.0	180171266	en	1038	False	False
4146	593901929937424385	i don't think farage denying he's racist brings him any extra votes to be honest. he might as well go full on c*nt mode 	30059.0	154584170	en	1794	False	False
4147	593901930763710465	@standuptoukip what is your problem with ukip? 	48.0	374201946	en	9	False	False
4148	593901931942260736	farage going on about health tourism...grrrr my dad had a mole removed in germany. under farage's plan it wouldn't have happened. 	1291.0	1154391024	en	957	False	False
4149	593901932353351680	@jreedmp should have seen the ukip candidate at basingstoke hustings every question: blame the immigrant. couldn't make it up. 	251.0	381106684	en	225	False	False
4150	593901932391112704	"i'm confused nigel farage""s wife german and is pa #takingjobsoffbritishpeople don't get the man #ukip 👎 "	503.0	2521196219	en	92	False	False
4151	593901932462383104	@yesforlab @54beats44 cutting less would logically make it last longer- so what? are you actually labour or just another tory? 	31.0	297667802	en	31	False	False
4152	593901932898574336	@shaunaoneill_x why r u retweeting nigel farage u know what just do me a favour and change ur username to judas 	919.0	3029088209	en	40	False	False
4153	593901934765039616	you have to hand it to him, nigel farage can talk. shame the actual actions of his party are shit 	856.0	1310341394	en	228	False	False
4154	593901938535694336	this woman can't wait to get farage off the tv, she'l be gushing when cameron is on 	19232.0	185572988	en	1184	False	False
4155	593901939403988993	@scottish_mum labour stand to lose a lot of seats to the snp. they won't get a majority with the way current polls stand. 	236.0	18938949	en	439	False	False
4156	593901939592699904	@maitlis yes, it sounds like it is full of ukip supporters. 	35.0	128903470	en	171	False	False
4157	593901942381912065	nigel farage makes some excellent points, cameron and others only call him racist because he actually has an answer to immigration 	1615.0	242930391	en	308	False	False
4158	593901943879249920	farage looks like a thunderbird that drinks thunderbird 	2991.0	282256367	en	1794	False	False
4159	593902062913609728	@becci_afc the media love the tories.. whilst he isn't the greatest choice i'd rather him then another five years of david cameron 	1021.0	41592604	en	554	False	False
4160	593902063370788864	miliband en cameron overleven laatste tv-optreden. (20150501 00:17) nos 	0.0	3035279355	nl	84	False	False
4161	593902065073651712	labour branch office in #wales tell @nickservini their leader's comments about #snp include @plaid_cymru only #plaid15 can keep tories out 	916.0	21196518	en	1982	False	False
4162	593902067581849601	@pd3v1ne @jimforscotland results aren't in yet, i have a sneaking suspicion it will be a tory maj and that is the fault of the snp &gt; middle 	5410.0	2163508081	en	167	False	False
4163	593902068294901761	why do farage &amp; cameron keep telling us they've used the nhs as if that gives them some unique insight? #bbcqt #itsfaragetime 	346.0	20314908	en	3940	False	False
4164	593902069725208576	@iainwarriorsfan @dickmackintosh @etonoldboys from your persoective he’s respected.. from others perspective he’s tory biased slime... 	14101.0	16167716	en	654	False	False
4165	593902069712605184	#asknigelfarage #asknigel #ukip #askfarage #bbcqt i never go abroad without medical insurance. i'd never expect another country to pay 4 me 	9227.0	3051725225	en	1302	False	False
4166	593902069767090176	@zammi @ukip @nigel_farage except we have very large possible migration that we can't control from the eu. 	244.0	369545090	en	43	False	False
4167	593902071960760320	question time crowd emerge as stars on a night of vicious attacks on leaders - cameron, miliband and clegg all... 	230.0	2231699054	en	2588	False	False
4168	593902073156108288	@jamieross7 @uklabour say vote tory. 	18273.0	274631610	en	1640	False	False
4169	593902073739108352	i have a really bad taste in my mouth...oh, #farage is on the telly. 	755.0	610742921	en	93 	False	False
4170	593902074317971459	go on brummie lad #askfarage correct, nhs not unsustainable, it's under funded. health tourism is a myth. and ukip are massive tory bigots. 	2284.0	117729129	en	763	False	False
4171	593902076989702145	@strategyjhp @richh1337 am not watching john. rich is a tory supporter, but not at all one eyed ;) 	1912.0	47825185	en	507	False	False
4172	593902078340243456	. @gavinlhudson @thomasmessenger so the tories would have propped up the banks like labour did, with all the ensuing debt. 	195.0	15808960	en	3464	False	False
4173	593902081645355009	@chloeleibo @imtommcshane @liamthehobbit i'm ukip all the way 	1097.0	465666062	en	553	False	False
4174	593902082324897792	"@nickeardley em said ""let's defeat the tories... unless scotland votes snp, in which case we'll let them in to show the jocks who's boss"". "	105.0	477154374	en	139 	False	False
4175	593902085386674177	this man on #asktheleaders denying that population growth contributes to demand + strain on nhs! #ukip 	191.0	568578270	en	249	False	False
4176	593902085588033536	@janeygodley what do you think of the snp's relationship with murdoch? 	10.0	1028917446	en	102	False	False
4177	593902087085363200	@slatfascists lol what a shower this #ukip are. not come across one that has mastered the english language. pathetic shower of twerps 	249.0	44203486	en	646	False	False
4178	593902088687624192	i dunno why but i like nigel farage 🌚 	320.0	360158501	en	575	False	False
4179	593902088876335104	@johnnyrichards no. why is his format different to milliband, cameron. 	2684.0	18006664	en	1690	False	False
4180	593902089530699778	correct me if i'm wrong but isn't the role of an adjudacator to remain neutral &amp; ensure flow of debate &amp; q&amp;a - not add her snipes in #ukip 	264.0	364905061	en	782	False	False
4181	593902089820106752	would love to have seen paxman vs farage 	4795.0	395620978	en	757	False	False
4182	593902090851885056	get this torie robbing bastard out or people will starve to death 	96.0	2747252312	en	76	False	False
4183	593902091766235137	@nigel_farage @jongaunt we should all hope and pray nigel farage gets elected next week. the only leader who will stand up for britain. 	961.0	1887556386	en	53	False	False
4184	593902092319850496	@wistfulcass you said she is an elected ukip cllr. 	5580.0	2265096889	en	293	False	False
4185	593902093406199809	@alloasaints1997 @lewisdrobertson at the end of the day, ukip are the only real candidates at this election 	5446.0	562957768	en	569	False	False
4186	593902094685450241	farage is such a lier 	2368.0	258468459	en	162	False	False
4187	593902094589042688	@nufcinnocent - (2) #nigelfarage #ukip #election2015 	18325.0	1374510187	und	2533	False	False
4188	593902096304480256	"#ukip leader ""i've had a chequered health career, and here's what i've learned"" #asknigelfarage #nhs "	5.0	358204197	en	100526	True	False
4189	593902097592098816	so i wonder if @stewarthosiesnp would be happy to meet with me at d&amp;a after 7 may, as deputy leader of the snp, to discuss funding? (2/2) 	747.0	319299646	en	512	False	False
4190	593902098611310593	"farage thinks putin ""is a threat"" &amp; same time ""admires his honesty""! ...and they worry about ed's finger on nuclear button! #asknigelfarage "	16251.0	595178247	en	2316	False	False
4191	593902100087734272	methinks farage would blame the lack of unicorns in the uk on immigrants #bbcelections2015 	6376.0	111661126	en	2041	False	False
4192	593902100578488320	@sosaditsrad but that's not what you said you said the tories have an economic plan but you don't know what it is so they don't do they? 	0.0	3190230401	en	15	False	False
4193	593902100641357824	@jimforscotland how many times did better together break the edinburgh agreement yet #snp are expected to adhere to it hypocrites 	132.0	2216559078	en	5	False	False
4194	593902101404774401	@iaindale are they mainly ukip followers? seems like it #bbcqt 	20.0	597424425	en	144	False	False
4195	593902104340799488	#farage wants an identity card shown before people get treatment. why not pin a yellow star on immigrants and be done with it? 	727.0	256723990	en	565	False	False
4196	593902104932134913	i've been listening to nicola sturgeon closely recently because i love a good orator. she's absolutely brilliant. 	399.0	159449140	en	88	False	False
4197	593902106349805568	@sarahpinborough and dick solomon is less of a dick than farage ;) 	1896.0	47774753	en	681	False	False
4198	593902108061077504	@moddy456 @ukip over populating mate, need to trim the fat on the bacon ;) 	1962.0	437928732	en	512	False	False
4199	593902108845412352	so @ukip believe it's our governments fault that putin annexed ukraine #offyourrocker #asknigelfarage 	40.0	944822960	en	69	False	False
4200	593902109357146112	sooo nigel farage is being interviewed in birmingham.... 	534.0	53771132	en	228	False	False
4201	593902109176819713	if i were a labour voter in england i would be raging at the prospect of miliband handing power over to the tories to spite the snp. #ge2015 	1955.0	2419312465	en	3107	False	False
4202	593902110204366848	it's baffling that people can shake their head when ukip say that the demand on housing, nhs etc. grows as the population grows #bbcqt 	85.0	496327419	en	1084	False	False
4203	593902111588487168	i'm sorry however unpopular it might be nigel farage is the most engaging and believable of the lot of these leaders. 	202.0	123264176	en	776	False	False
4204	593902112708403200	enough already with australia, farage. just go there #asknigelfarage 	5860.0	867653760	en	646	False	False
4205	593902113815719936	'libertarian' nigel farage proposes id cards. #askfarage . 	5970.0	37910060	en	5626	False	False
4206	593902113983463424	@ukip @nigel_farage shame he wasn't on main show tonight 	2280.0	297533333	en	1528	False	False
4207	593902114197393410	#asknigelfarage here he goes again. its all the foreignerd fault. soinds like the 1930s all over again. be afraid be very afraid of #ukip 	25.0	22828386	en	15	False	False
4208	593902116030324736	labour didn't privatize, nor did the tories, you're lying again farage 	4247.0	453070892	en	291	False	False
4209	593902117896769537	farage loves australia so much. well fo over there then you bellend #asknigelfarage 	267.0	755909858	en	71	False	False
4210	593902117821259776	nul points. farage fails to get a sympathy round of applause as he unleashes the air crash story. #election2015 	23972.0	256180339	en	5349	False	False
4211	593902117997391872	@uppitytaig @peterhill12 snp now begging labour to get into bed after ripping labour for being pro union my heads fried 	2838.0	566571284	en	761	False	False
4212	593902120006455296	@lfcdan @mredsfm a left labour would do anything to stop that (ie work with snp). ridiculous that with this labour, they might allow it 	589.0	1586061114	en	947	False	False
4213	593902120371396608	@lbc @iancollinsuk that tory tweet is embarrassing. if only they had a leader that worked in pr before politics...oh! hold on... 	214.0	151716272	en	1221	False	False
4214	593902122783080449	#farage: we would have a health card, it would be a bit like an i.d card #ukip used to be small state, libertarian... #asknigelfarage 	968.0	854003948	en	2424	False	False
4215	593902124125310976	@ed_miliband oops #epicfail ( ed starts to back pedal ) here is ed miliband handing the ge to the tories! 	23430.0	2852040209	en	6202	False	False
4216	593902125605908480	#snp stop english racism against scots we were supposed to lead the uk not b enslaved by english snobs !!!!!! 	168.0	2932017119	en	130	False	False
4217	593902127900155904	@tomwilson23 em lied tonight when he said to the uk he would never give concessions of any kind to the snp &amp;this was why he wldnt do deal 	17683.0	54499985	en	1143	False	False
4218	593902128231505920	ralph miliband: six key ideas from his books what a difference from @edmiliband 	527.0	323788950	en	87	False	False
4219	593902128713900032	@owenjones84 @murrayf00te all because ed prefers tory rule to making deals 	48.0	31079404	en	159	False	False
4220	593902129418502145	@gethinjones6 seriously listen how often the tories say labour caused the recession haha american banks killed everything lmao green partyyy 	1834.0	270276910	en	572	False	False
4221	593902130970435584	mine nd monikas thoughts if ed milliband is in power of the uk 	429.0	2970098225	en	200	False	False
4222	593902131473690624	@rob_marchant i heard clegg really calls him mistress. 	12.0	409499330	en	112	False	False
4223	593902131066830849	@wingsscotland hope your watching #newsnight gus o'donnel predicting voting change to ensure majority of uk country vote labour tory 	12696.0	609019769	en	499	False	False
4224	593902132463575040	#miliband will do deal with #snp if numbers add up. #sturgeon wants any uk govt will agree a new indy referendum. 	52.0	939241304	en	228	False	False
4225	593902250101219328	why is eric pickles making such a big deal of this on twitter? we don't know full facts. smells fishy. 	70365.0	167017165	en	1470	False	False
4226	593902251699240960	the snp have just shown exactly that with their referendum 	26333.0	396203934	en	516	False	False
4227	593902251858604032	.@neilhhdiamond they'd rather not intro snp policies like #indyref and #ffa... snp can put up or shut up! @davidtorrance @blairmcdougall 	8117.0	880165526	en	777	False	False
4228	593902252940726272	@greg2783 their arms must be killing them. if i were to guess, i'd say they're ukip because of their mysterious, eccentric demeanour. 	3280.0	296831534	en	1106	False	False
4229	593902253838327812	@jayjayburn tories deregulated the banks in the first place, and called for less regulation when lab tried to introduce it! 	410.0	3173161677	en	21	False	False
4230	593902253859348480	@gwenelope @leedonaghy @rosmcm @michael_merrick tories will be hoping they can squeeze that ukip 22% enough to squeak home. 	2402.0	19088758	en	13853	False	False
4231	593902256937893888	@redrho70 snp still aren't an entire country. no matter what some polls say. they're a temporary government. a political party. 	14802.0	208644651	en	867	False	False
4232	593902257235689473	@madgoonerpaul @trevdick @bbcnickrobinson bbc5live on tory plans re welfare cuts simply went to a milliband soundbite, ignoring #libdems 	1.0	63213160	en	28	False	False
4233	593902257609015297	@j_bradbury0630 @cmichaels97 @ed_miliband i don't have to prove it he has proved himself to a prime arsehole, happy to see ukip r doing well 	7747.0	300773836	en	688	False	False
4234	593902258665988099	snp have around 6 mp's presently, their projected to gain around 50 mp's and in some polls all the mp seats in scotland. labour wipeout 	9803.0	980688888	en	1670	False	False
4235	593902258477142016	@chuzzlit given the snp are more committed to defending the nhs that’s no bad thing 	43210.0	17753670	en	12315	False	False
4236	593902258837966848	@paulwhitelaw @alasdair_cm and also miliband in no way confirmed he'd rather the tories win than do a deal with the snp. 	644.0	423437151	en	1039	False	False
4237	593902259894939648	i thought 25% of the audience was in favour of ukip. i haven't noticed it yet. also why does joe coburn keep interrupting him. 	16.0	1855424106	en	23	False	False
4238	593902261069316096	"""let's have trade, let's have friendship..."" i agree... #ukip #asknigelfarage "	367.0	141078898	en	227	False	False
4239	593902262289899522	future #labour canvassers will get one response from me. having the door shut in their ignorant tory loving austerity supporting fat faces. 	2717.0	970413582	en	1606	False	False
4240	593902262449221633	#bbcqt as a diabetic a parent of a child with cerebral palsy i can state nhs has declind in last 5 years undr tories in uk &amp; snp in scotland 	0.0	563608516	en	37	False	False
4241	593902262612795393	never a truer word said @michaellcrick. #ukip respect for your brand of journalism is climbing post-bloom. 	22.0	1735129909	en	511	False	False
4242	593902263632003072	clegg being given a tough ride on #questiontime tonight!! voters clearly haven't forgotten his broken promises 	1359.0	38824856	en	430	False	False
4243	593902266056343552	i'm turning this farage shite off and going to bed. #asknigelfarage 	77.0	2769174777	en	177	False	False
4244	593902268241575936	nigel farage wanking a floating cock off #bbcqt 	131.0	103102106	en	48	False	False
4245	593902271999692800	would that horrible woman stop interrupting nigel #askfarage #ukip 	648.0	42015522	en	74	False	False
4246	593902272142286848	@bphillipsonmp why don't lab mps inform the public of the tory lie regards the economy debt doubled to 1.7 trillion still a large deficit n 	0.0	275257439	en	1	False	False
4247	593902272771391488	you know kyle is from stoke because he retweeted ukip propaganda 	26029.0	373490578	en	1467	False	False
4248	593902275812315136	farage seems to really like australia. are you thinking what i'm thinking? #asknigelfarage 	365.0	20504767	en	2371	False	False
4249	593902275770372096	@tomwfreeman if he doesnt do that, hes playing into the tory narrative of 'a vote for labour is a vote for an snp government/end of the uk' 	320.0	191140490	en	421	False	False
4250	593902276999249920	one week left a vote for #sinnfein is a vote for the tory govt there's a better way and it's voting @markdurkan and #sdlp 	85.0	411860891	en	138	False	False
4251	593902277154500608	#bbcqt nigel 'im not a bigot me, mate' farage getting an easy ride on the bbc - it beggars belief. 	2203.0	28805353	en	1036	False	False
4252	593902277397712897	@jeremycliffe @laboureoin only tories plant stooges like this. indicative of their sneaky manner. 	72.0	2886980333	en	50	False	False
4253	593902279041949696	i never knew nigel farage was married to a german woman. typical, bloody foreigners, coming over here stealing our racists. #asknigelfarage 	0.0	185230595	en	194	False	False
4254	593902278165270528		1313.0	482202545	und	114	False	False
4255	593902279582973952	@__pants the main parties are dying, people are pissed off/disillusioned with the system. there's no distinction between tory &amp; lab for me 	342.0	232358211	en	594	False	False
4256	593902281470439424	@martinknight_ @ukip 	132.0	2239757682	und	3116	False	False
4257	593902282309242880	@hopenothate @westminstermole she's a british citizen..do you have issue with foreign born people being brit nationals #asknigelfarage #ukip 	12168.0	215352821	en	3845	False	False
4258	593902284297363457	#ukip 1-0 #labour love these election banners! 	178.0	268503894	en	609	False	False
4259	593902285740253184	@jimforscotland nothing to do with snp anymore. @ed_miliband said he would rather a tory gov than have anything to do with them! 	5237.0	816146462	en	1285	False	False
